1;-180;247
37;-178;248
39;-178;249
4;-182;250
48;-196;251
4;-180;252
46;-232;253
53;-202;254
50;-212;255
50;-222;256
6;-236;257
60;-236;258
1;-244;259
57;-232;260
57;-216;261
54;-212;262
56;-236;263
59;-224;264
59;-244;265
54;-198;266
39;-192;267
32;-180;268
10;-180;269
43;-202;270
47;-196;271
48;-206;272
3;-216;273
1;-224;274
56;-248;275
1;-240;276
58;-222;277
56;-212;278
54;-212;279
54;-206;280
52;-202;281
47;-190;282
39;-180;283
5;-176;284
40;-184;285
48;-196;286
49;-192;287
44;-194;288
49;-204;289
55;-212;290
57;-212;291
1;-220;292
54;-204;293
53;-214;294
54;-212;295
3;-204;296
54;-208;297
54;-236;298
36;-190;299
29;-168;300
23;-180;301
44;-192;302
47;-184;303
46;-194;304
48;-190;305
1;-188;306
51;-202;307
2;-208;308
48;-204;309
47;-178;310
26;-162;311
24;-170;312
20;-146;313
12;-162;314
40;-196;315
2;-206;316
2;-194;317
53;-212;318
53;-192;319
1;-196;320
53;-212;321
54;-232;322
58;-228;323
57;-228;324
60;-236;325
60;-248;326
57;-216;327
55;-234;328
1;-240;329
60;-232;330
52;-210;331
1;-212;332
3;-198;333
1;-194;334
50;-232;335
57;-232;336
60;-232;337
57;-214;338
54;-212;339
54;-216;340
54;-210;341
53;-204;342
53;-204;343
49;-182;344
51;-200;345
38;-200;346
46;-208;347
40;-194;348
13;-214;349
50;-218;350
49;-198;351
44;-194;352
46;-194;353
51;-210;354
53;-208;355
55;-224;356
4;-208;357
51;-210;358
55;-220;359
58;-248;360
62;-248;361
57;-228;362
56;-240;363
62;-240;364
62;-256;365
60;-224;366
58;-210;367
54;-204;368
3;-218;369
57;-232;370
58;-230;371
53;-212;372
53;-202;373
43;-190;374
43;-188;375
52;-200;376
55;-208;377
48;-186;378
43;-180;379
1;-178;380
48;-212;381
52;-228;382
47;-190;383
40;-198;384
46;-204;385
52;-198;386
3;-200;387
3;-196;388
40;-192;389
47;-204;390
50;-256;391
62;-244;392
55;-208;393
52;-212;394
50;-188;395
1;-196;396
52;-212;397
55;-220;398
56;-214;399
50;-196;400
1;-192;401
44;-186;402
44;-178;403
5;-178;404
25;-148;405
19;-160;406
1;-158;407
33;-174;408
18;-166;409
7;-162;410
16;-176;411
8;-156;412
5;-158;413
22;-182;414
11;-182;415
14;-198;416
46;-196;417
47;-200;418
53;-216;419
53;-214;420
38;-180;421
34;-186;422
36;-184;423
37;-182;424
38;-188;425
12;-176;426
37;-190;427
30;-186;428
26;-172;429
23;-164;430
35;-194;431
1;-194;432
49;-228;433
60;-244;434
61;-236;435
60;-238;436
59;-236;437
57;-226;438
55;-216;439
51;-204;440
52;-226;441
53;-210;442
56;-236;443
2;-224;444
50;-192;445
48;-204;446
2;-198;447
48;-212;448
1;-214;449
51;-198;450
52;-216;451
44;-188;452
42;-210;453
41;-164;454
1;-160;455
3;-154;456
1;-154;457
32;-138;458
1;-142;459
1;-138;460
5;-130;461
1;-130;462
15;-142;463
1;-142;464
1;-136;465
1;-132;466
1;-136;467
14;-152;468
1;-144;469
2;-140;470
16;-144;471
26;-172;472
10;-154;473
1;-152;474
2;-160;475
1;-160;476
7;-174;477
1;-172;478
37;-210;479
54;-216;480
52;-206;481
53;-228;482
50;-206;483
51;-232;484
61;-248;485
58;-220;486
58;-248;487
61;-240;488
60;-228;489
52;-202;490
1;-210;491
52;-228;492
55;-224;493
47;-200;494
41;-202;495
3;-202;496
5;-198;497
47;-198;498
52;-214;499
54;-220;500
58;-220;501
56;-228;502
53;-198;503
50;-182;504
1;-178;505
49;-196;506
48;-182;507
45;-190;508
46;-186;509
1;-188;510
49;-198;511
51;-198;512
52;-202;513
52;-202;514
54;-230;515
57;-228;516
1;-228;517
50;-184;518
6;-182;519
44;-216;520
50;-194;521
43;-192;522
52;-220;523
58;-240;524
60;-232;525
60;-240;526
62;-248;527
63;-248;528
1;-256;529
57;-220;530
57;-256;531
1;-248;532
63;-256;533
62;-244;534
60;-244;535
61;-248;536
61;-240;537
61;-234;538
58;-228;539
60;-236;540
61;-236;541
58;-216;542
57;-232;543
58;-236;544
60;-240;545
60;-234;546
60;-234;547
53;-208;548
53;-216;549
53;-234;550
59;-232;551
57;-222;552
59;-228;553
58;-218;554
52;-206;555
51;-210;556
50;-198;557
50;-208;558
1;-210;559
39;-180;560
28;-190;561
44;-208;562
3;-208;563
52;-218;564
53;-218;565
5;-240;566
59;-248;567
61;-232;568
59;-236;569
59;-230;570
58;-224;571
58;-226;572
56;-212;573
40;-170;574
10;-190;575
48;-192;576
48;-202;577
55;-216;578
58;-240;579
61;-240;580
1;-240;581
57;-214;582
1;-214;583
51;-200;584
1;-202;585
41;-176;586
18;-168;587
23;-186;588
2;-186;589
3;-180;590
37;-172;591
6;-168;592
1;-168;593
6;-172;594
3;-172;595
10;-148;596
17;-146;597
17;-158;598
35;-160;599
38;-160;600
41;-212;601
52;-204;602
53;-214;603
56;-214;604
1;-220;605
57;-224;606
56;-216;607
56;-216;608
55;-218;609
52;-210;610
54;-204;611
56;-234;612
59;-230;613
53;-216;614
1;-220;615
52;-216;616
56;-232;617
59;-234;618
59;-224;619
60;-240;620
58;-220;621
44;-186;622
40;-178;623
27;-180;624
4;-176;625
33;-176;626
34;-216;627
53;-220;628
54;-216;629
54;-204;630
53;-210;631
57;-228;632
1;-228;633
55;-204;634
55;-230;635
59;-240;636
61;-240;637
58;-228;638
56;-218;639
56;-228;640
53;-202;641
51;-200;642
34;-176;643
35;-182;644
37;-180;645
26;-156;646
4;-172;647
9;-176;648
31;-188;649
37;-204;650
50;-216;651
57;-222;652
56;-232;653
60;-240;654
54;-228;655
56;-224;656
55;-220;657
55;-220;658
50;-216;659
53;-218;660
8;-204;661
50;-200;662
47;-190;663
41;-186;664
41;-194;665
44;-210;666
35;-184;667
4;-188;668
32;-188;669
32;-212;670
54;-212;671
50;-206;672
3;-218;673
55;-220;674
1;-228;675
59;-240;676
62;-248;677
58;-228;678
42;-208;679
44;-196;680
38;-200;681
54;-224;682
59;-224;683
56;-220;684
54;-210;685
55;-228;686
58;-212;687
55;-220;688
55;-214;689
56;-222;690
58;-228;691
60;-228;692
60;-256;693
64;-256;694
64;-256;695
64;-256;696
62;-240;697
57;-214;698
57;-228;699
52;-198;700
49;-206;701
55;-222;702
2;-222;703
57;-232;704
58;-226;705
57;-232;706
59;-244;707
60;-240;708
61;-232;709
59;-224;710
60;-240;711
59;-236;712
59;-240;713
61;-248;714
62;-242;715
60;-232;716
59;-236;717
58;-226;718
58;-230;719
58;-232;720
60;-240;721
58;-222;722
57;-212;723
55;-212;724
53;-202;725
53;-204;726
54;-204;727
55;-208;728
57;-234;729
57;-214;730
55;-216;731
56;-228;732
1;-236;733
61;-244;734
61;-248;735
61;-238;736
59;-230;737
57;-228;738
57;-228;739
55;-216;740
51;-216;741
53;-218;742
55;-232;743
57;-218;744
1;-222;745
55;-216;746
55;-220;747
55;-224;748
1;-224;749
58;-248;750
61;-240;751
45;-208;752
14;-200;753
1;-204;754
7;-210;755
47;-200;756
48;-214;757
2;-216;758
56;-224;759
57;-224;760
1;-224;761
53;-214;762
53;-226;763
54;-214;764
50;-206;765
52;-216;766
54;-224;767
58;-224;768
54;-228;769
55;-228;770
59;-242;771
61;-240;772
60;-232;773
61;-240;774
61;-232;775
59;-236;776
1;-244;777
58;-232;778
59;-248;779
61;-240;780
61;-248;781
62;-248;782
62;-248;783
62;-248;784
62;-240;785
53;-206;786
51;-234;787
56;-224;788
56;-230;789
2;-240;790
57;-224;791
3;-236;792
59;-236;793
60;-240;794
61;-240;795
58;-220;796
54;-218;797
55;-224;798
1;-232;799
53;-210;800
52;-212;801
54;-224;802
55;-248;803
62;-240;804
62;-248;805
61;-240;806
57;-222;807
53;-212;808
52;-214;809
54;-210;810
53;-200;811
51;-208;812
51;-216;813
54;-230;814
56;-220;815
55;-226;816
58;-240;817
61;-248;818
62;-240;819
62;-248;820
62;-240;821
61;-240;822
1;-232;823
56;-206;824
53;-198;825
45;-174;826
1;-172;827
27;-160;828
19;-144;829
5;-144;830
4;-142;831
12;-148;832
1;-152;833
2;-156;834
3;-156;835
6;-154;836
30;-184;837
46;-186;838
1;-182;839
5;-184;840
47;-204;841
56;-220;842
58;-220;843
50;-192;844
15;-170;845
14;-172;846
8;-162;847
1;-170;848
20;-196;849
43;-214;850
54;-212;851
49;-188;852
2;-184;853
41;-192;854
49;-210;855
55;-212;856
54;-236;857
60;-240;858
59;-226;859
54;-208;860
1;-208;861
1;-200;862
1;-208;863
2;-206;864
1;-208;865
1;-208;866
4;-208;867
55;-248;868
63;-256;869
62;-240;870
58;-232;871
57;-218;872
54;-212;873
49;-192;874
47;-194;875
49;-218;876
54;-212;877
1;-212;878
50;-206;879
36;-190;880
38;-182;881
35;-176;882
10;-178;883
35;-206;884
51;-224;885
56;-256;886
63;-248;887
59;-232;888
58;-216;889
56;-226;890
57;-222;891
1;-224;892
56;-228;893
56;-210;894
1;-212;895
56;-218;896
54;-212;897
41;-178;898
2;-182;899
2;-194;900
4;-202;901
49;-228;902
57;-236;903
59;-236;904
58;-222;905
48;-196;906
5;-184;907
2;-186;908
43;-188;909
3;-186;910
48;-210;911
54;-210;912
49;-208;913
43;-170;914
37;-156;915
7;-152;916
2;-154;917
26;-154;918
23;-158;919
33;-176;920
1;-182;921
40;-176;922
36;-160;923
10;-162;924
5;-154;925
24;-166;926
32;-206;927
53;-220;928
58;-224;929
58;-232;930
5;-216;931
54;-224;932
55;-228;933
56;-240;934
62;-248;935
63;-256;936
63;-248;937
63;-248;938
59;-220;939
54;-218;940
57;-240;941
58;-228;942
57;-220;943
46;-208;944
45;-204;945
44;-190;946
10;-188;947
37;-172;948
4;-170;949
26;-156;950
35;-184;951
45;-216;952
53;-208;953
52;-226;954
55;-224;955
55;-220;956
2;-220;957
55;-236;958
59;-256;959
62;-240;960
59;-220;961
56;-220;962
56;-222;963
48;-202;964
49;-208;965
50;-232;966
56;-208;967
52;-188;968
50;-198;969
47;-194;970
1;-194;971
51;-218;972
55;-216;973
2;-212;974
54;-220;975
1;-212;976
52;-240;977
59;-232;978
1;-232;979
60;-232;980
59;-226;981
1;-228;982
57;-230;983
54;-214;984
56;-240;985
57;-212;986
57;-240;987
60;-232;988
59;-232;989
61;-240;990
60;-224;991
53;-212;992
51;-222;993
54;-218;994
53;-220;995
55;-224;996
56;-226;997
59;-234;998
1;-234;999
59;-232;1000
56;-210;1001
52;-194;1002
47;-194;1003
45;-184;1004
42;-184;1005
46;-200;1006
51;-198;1007
50;-226;1008
4;-208;1009
55;-212;1010
50;-214;1011
51;-228;1012
56;-232;1013
60;-240;1014
60;-236;1015
49;-206;1016
7;-222;1017
55;-232;1018
2;-222;1019
57;-222;1020
57;-240;1021
58;-220;1022
58;-222;1023
1;-228;1024
60;-228;1025
1;-222;1026
1;-220;1027
54;-206;1028
56;-232;1029
60;-248;1030
58;-224;1031
57;-210;1032
53;-202;1033
5;-186;1034
46;-196;1035
43;-176;1036
40;-170;1037
40;-176;1038
38;-178;1039
2;-170;1040
39;-184;1041
5;-194;1042
49;-206;1043
53;-210;1044
1;-210;1045
51;-194;1046
49;-206;1047
25;-186;1048
20;-194;1049
6;-208;1050
52;-200;1051
20;-158;1052
1;-158;1053
4;-172;1054
14;-178;1055
35;-198;1056
54;-216;1057
56;-208;1058
50;-192;1059
49;-200;1060
1;-208;1061
50;-200;1062
53;-220;1063
57;-212;1064
55;-232;1065
58;-230;1066
51;-188;1067
7;-172;1068
1;-176;1069
39;-186;1070
48;-206;1071
53;-238;1072
58;-220;1073
55;-206;1074
54;-212;1075
56;-218;1076
53;-200;1077
43;-170;1078
4;-178;1079
36;-176;1080
1;-174;1081
35;-182;1082
43;-188;1083
2;-184;1084
46;-186;1085
47;-220;1086
56;-232;1087
58;-234;1088
60;-240;1089
61;-240;1090
19;-208;1091
43;-212;1092
41;-192;1093
8;-178;1094
46;-216;1095
1;-208;1096
54;-218;1097
58;-240;1098
1;-238;1099
56;-220;1100
55;-220;1101
57;-240;1102
60;-240;1103
1;-240;1104
60;-238;1105
1;-230;1106
59;-240;1107
59;-232;1108
56;-230;1109
52;-206;1110
51;-220;1111
58;-236;1112
57;-220;1113
57;-236;1114
61;-256;1115
57;-220;1116
4;-236;1117
61;-236;1118
59;-220;1119
53;-206;1120
1;-206;1121
54;-222;1122
57;-222;1123
51;-196;1124
51;-210;1125
3;-222;1126
59;-228;1127
1;-228;1128
58;-238;1129
60;-240;1130
62;-248;1131
61;-240;1132
62;-256;1133
63;-248;1134
62;-248;1135
62;-240;1136
60;-238;1137
59;-228;1138
59;-234;1139
59;-232;1140
60;-242;1141
62;-248;1142
57;-220;1143
54;-228;1144
52;-204;1145
16;-202;1146
34;-226;1147
56;-218;1148
53;-218;1149
52;-216;1150
56;-224;1151
55;-210;1152
51;-206;1153
53;-220;1154
56;-224;1155
56;-234;1156
56;-216;1157
58;-224;1158
50;-208;1159
48;-224;1160
5;-240;1161
58;-228;1162
56;-224;1163
59;-216;1164
59;-248;1165
62;-248;1166
59;-228;1167
51;-212;1168
48;-216;1169
46;-200;1170
8;-200;1171
47;-196;1172
2;-198;1173
34;-162;1174
29;-158;1175
1;-154;1176
3;-152;1177
1;-152;1178
11;-164;1179
23;-180;1180
27;-202;1181
43;-194;1182
41;-208;1183
48;-220;1184
53;-248;1185
62;-248;1186
61;-236;1187
33;-180;1188
1;-184;1189
4;-176;1190
20;-210;1191
52;-214;1192
52;-212;1193
52;-214;1194
52;-212;1195
43;-198;1196
3;-194;1197
10;-212;1198
54;-210;1199
51;-216;1200
57;-238;1201
60;-240;1202
60;-236;1203
57;-228;1204
53;-220;1205
55;-228;1206
3;-240;1207
60;-226;1208
57;-220;1209
1;-212;1210
58;-224;1211
59;-218;1212
50;-192;1213
49;-212;1214
51;-212;1215
50;-204;1216
3;-208;1217
46;-212;1218
1;-214;1219
53;-226;1220
33;-176;1221
18;-192;1222
52;-212;1223
38;-180;1224
28;-174;1225
2;-172;1226
12;-192;1227
1;-188;1228
8;-180;1229
12;-160;1230
4;-158;1231
5;-160;1232
1;-164;1233
9;-178;1234
9;-174;1235
6;-176;1236
19;-190;1237
2;-200;1238
32;-208;1239
3;-204;1240
47;-196;1241
46;-200;1242
51;-206;1243
41;-200;1244
2;-208;1245
13;-222;1246
59;-240;1247
60;-240;1248
55;-216;1249
57;-256;1250
2;-244;1251
62;-256;1252
63;-248;1253
61;-244;1254
60;-240;1255
60;-244;1256
60;-244;1257
62;-256;1258
61;-236;1259
59;-244;1260
62;-256;1261
63;-248;1262
62;-240;1263
60;-232;1264
60;-232;1265
61;-248;1266
63;-256;1267
63;-248;1268
62;-248;1269
62;-248;1270
61;-234;1271
60;-232;1272
59;-234;1273
59;-230;1274
60;-240;1275
60;-240;1276
61;-248;1277
63;-256;1278
62;-244;1279
58;-226;1280
53;-206;1281
54;-228;1282
59;-236;1283
57;-232;1284
58;-218;1285
50;-200;1286
24;-202;1287
29;-208;1288
18;-188;1289
25;-190;1290
40;-208;1291
50;-206;1292
49;-192;1293
50;-206;1294
39;-182;1295
43;-236;1296
58;-236;1297
61;-256;1298
62;-240;1299
60;-240;1300
60;-244;1301
59;-224;1302
56;-220;1303
55;-208;1304
1;-216;1305
56;-224;1306
54;-198;1307
1;-200;1308
54;-208;1309
52;-214;1310
48;-206;1311
51;-206;1312
20;-166;1313
17;-190;1314
48;-208;1315
49;-196;1316
1;-192;1317
42;-198;1318
47;-180;1319
41;-184;1320
44;-200;1321
53;-218;1322
54;-204;1323
50;-210;1324
52;-208;1325
53;-222;1326
57;-228;1327
57;-226;1328
53;-210;1329
55;-242;1330
59;-228;1331
54;-208;1332
55;-234;1333
56;-206;1334
56;-212;1335
56;-210;1336
56;-214;1337
53;-190;1338
51;-198;1339
53;-202;1340
1;-210;1341
55;-208;1342
1;-214;1343
57;-240;1344
62;-248;1345
60;-236;1346
58;-220;1347
58;-236;1348
61;-236;1349
58;-216;1350
58;-232;1351
56;-210;1352
2;-210;1353
55;-228;1354
52;-190;1355
1;-190;1356
42;-184;1357
6;-186;1358
41;-170;1359
3;-160;1360
21;-152;1361
3;-154;1362
28;-182;1363
46;-176;1364
43;-192;1365
48;-200;1366
53;-220;1367
58;-236;1368
56;-214;1369
57;-244;1370
58;-236;1371
57;-220;1372
5;-216;1373
47;-200;1374
4;-220;1375
2;-212;1376
49;-192;1377
2;-186;1378
47;-198;1379
13;-176;1380
2;-174;1381
38;-182;1382
42;-220;1383
56;-214;1384
1;-208;1385
52;-214;1386
3;-216;1387
1;-214;1388
45;-176;1389
42;-196;1390
50;-204;1391
49;-196;1392
52;-212;1393
53;-200;1394
43;-182;1395
1;-184;1396
37;-182;1397
45;-214;1398
56;-224;1399
57;-218;1400
56;-220;1401
59;-240;1402
1;-240;1403
60;-236;1404
2;-226;1405
2;-228;1406
1;-222;1407
1;-216;1408
54;-222;1409
58;-226;1410
56;-212;1411
55;-226;1412
56;-226;1413
51;-210;1414
52;-222;1415
58;-224;1416
56;-222;1417
53;-206;1418
51;-210;1419
56;-224;1420
1;-224;1421
57;-224;1422
58;-224;1423
60;-240;1424
60;-224;1425
53;-204;1426
54;-212;1427
54;-234;1428
1;-242;1429
61;-240;1430
62;-248;1431
63;-248;1432
62;-248;1433
61;-236;1434
59;-232;1435
56;-224;1436
57;-240;1437
61;-240;1438
1;-240;1439
60;-240;1440
1;-232;1441
60;-240;1442
1;-232;1443
55;-200;1444
56;-212;1445
58;-256;1446
64;-256;1447
60;-228;1448
58;-244;1449
62;-256;1450
63;-248;1451
61;-244;1452
61;-236;1453
59;-232;1454
60;-244;1455
62;-244;1456
60;-228;1457
58;-236;1458
57;-224;1459
58;-236;1460
59;-228;1461
59;-236;1462
60;-240;1463
62;-248;1464
61;-244;1465
62;-256;1466
62;-240;1467
60;-244;1468
62;-244;1469
62;-244;1470
51;-224;1471
8;-240;1472
57;-218;1473
53;-224;1474
50;-198;1475
45;-192;1476
2;-200;1477
51;-198;1478
1;-192;1479
1;-192;1480
1;-198;1481
41;-164;1482
1;-164;1483
2;-166;1484
1;-164;1485
34;-172;1486
3;-170;1487
1;-168;1488
1;-164;1489
36;-196;1490
6;-194;1491
47;-212;1492
50;-200;1493
54;-214;1494
56;-226;1495
56;-214;1496
50;-190;1497
50;-208;1498
56;-210;1499
54;-216;1500
57;-232;1501
60;-234;1502
58;-232;1503
58;-228;1504
56;-216;1505
52;-208;1506
54;-232;1507
57;-206;1508
56;-222;1509
1;-218;1510
54;-206;1511
53;-218;1512
56;-226;1513
58;-228;1514
59;-234;1515
57;-220;1516
56;-232;1517
60;-248;1518
63;-256;1519
63;-248;1520
63;-248;1521
59;-234;1522
2;-236;1523
60;-236;1524
59;-232;1525
2;-220;1526
54;-204;1527
54;-202;1528
37;-192;1529
40;-222;1530
55;-210;1531
51;-196;1532
50;-198;1533
51;-206;1534
53;-208;1535
1;-212;1536
56;-220;1537
59;-248;1538
63;-256;1539
61;-232;1540
59;-216;1541
1;-224;1542
56;-220;1543
58;-240;1544
62;-256;1545
62;-240;1546
59;-220;1547
56;-218;1548
57;-230;1549
6;-220;1550
48;-198;1551
43;-190;1552
37;-198;1553
2;-190;1554
24;-182;1555
1;-182;1556
7;-184;1557
3;-176;1558
1;-184;1559
2;-186;1560
22;-164;1561
1;-156;1562
16;-176;1563
45;-200;1564
45;-220;1565
50;-210;1566
2;-218;1567
51;-216;1568
45;-212;1569
50;-230;1570
59;-234;1571
58;-224;1572
58;-232;1573
57;-220;1574
57;-230;1575
57;-226;1576
55;-218;1577
9;-190;1578
5;-174;1579
38;-186;1580
2;-182;1581
26;-172;1582
13;-170;1583
37;-192;1584
42;-192;1585
27;-170;1586
26;-186;1587
38;-208;1588
2;-220;1589
57;-248;1590
63;-256;1591
61;-240;1592
58;-228;1593
57;-232;1594
58;-234;1595
59;-228;1596
58;-226;1597
59;-232;1598
57;-214;1599
54;-204;1600
55;-220;1601
55;-228;1602
3;-226;1603
59;-232;1604
59;-248;1605
61;-236;1606
52;-202;1607
3;-200;1608
49;-224;1609
57;-240;1610
60;-238;1611
61;-248;1612
53;-208;1613
53;-206;1614
52;-240;1615
61;-240;1616
61;-240;1617
55;-212;1618
4;-200;1619
52;-228;1620
3;-240;1621
58;-240;1622
56;-236;1623
54;-228;1624
57;-220;1625
14;-194;1626
11;-196;1627
34;-180;1628
36;-204;1629
32;-182;1630
8;-194;1631
35;-180;1632
33;-186;1633
44;-194;1634
1;-190;1635
41;-188;1636
33;-182;1637
36;-194;1638
42;-182;1639
1;-180;1640
29;-154;1641
29;-186;1642
42;-190;1643
51;-216;1644
51;-208;1645
51;-226;1646
56;-226;1647
55;-216;1648
55;-226;1649
53;-208;1650
53;-224;1651
56;-226;1652
52;-208;1653
48;-204;1654
2;-216;1655
55;-230;1656
60;-248;1657
63;-256;1658
1;-248;1659
60;-232;1660
57;-204;1661
29;-184;1662
1;-188;1663
29;-200;1664
3;-200;1665
1;-200;1666
28;-248;1667
59;-220;1668
58;-220;1669
59;-228;1670
56;-228;1671
1;-228;1672
54;-216;1673
4;-214;1674
5;-206;1675
50;-214;1676
53;-214;1677
54;-236;1678
58;-232;1679
53;-212;1680
48;-200;1681
28;-182;1682
30;-176;1683
29;-168;1684
20;-172;1685
32;-216;1686
54;-206;1687
57;-220;1688
55;-232;1689
57;-236;1690
61;-236;1691
60;-230;1692
47;-212;1693
48;-204;1694
34;-184;1695
20;-174;1696
1;-176;1697
1;-176;1698
10;-178;1699
29;-196;1700
14;-178;1701
10;-186;1702
44;-212;1703
53;-222;1704
56;-222;1705
57;-224;1706
57;-224;1707
52;-202;1708
54;-216;1709
57;-256;1710
63;-248;1711
61;-232;1712
59;-230;1713
59;-232;1714
60;-240;1715
59;-224;1716
57;-228;1717
59;-228;1718
56;-214;1719
51;-208;1720
50;-200;1721
3;-208;1722
48;-194;1723
48;-218;1724
51;-206;1725
2;-210;1726
55;-230;1727
56;-224;1728
5;-206;1729
53;-228;1730
58;-224;1731
56;-214;1732
55;-222;1733
55;-228;1734
56;-220;1735
56;-228;1736
58;-230;1737
59;-240;1738
57;-218;1739
58;-248;1740
63;-248;1741
62;-240;1742
62;-248;1743
62;-248;1744
62;-240;1745
58;-228;1746
56;-220;1747
56;-228;1748
55;-220;1749
56;-224;1750
58;-216;1751
57;-224;1752
57;-220;1753
52;-196;1754
50;-208;1755
56;-224;1756
2;-214;1757
1;-216;1758
57;-224;1759
57;-216;1760
57;-232;1761
58;-216;1762
57;-228;1763
59;-234;1764
60;-232;1765
57;-228;1766
58;-240;1767
59;-224;1768
1;-218;1769
58;-218;1770
55;-202;1771
55;-224;1772
56;-230;1773
58;-236;1774
59;-236;1775
61;-244;1776
62;-244;1777
62;-256;1778
61;-232;1779
60;-224;1780
49;-200;1781
49;-226;1782
56;-212;1783
56;-224;1784
58;-218;1785
57;-222;1786
56;-220;1787
56;-220;1788
59;-244;1789
52;-212;1790
6;-210;1791
50;-216;1792
52;-222;1793
37;-198;1794
41;-208;1795
4;-216;1796
11;-204;1797
33;-232;1798
59;-240;1799
62;-240;1800
60;-244;1801
55;-212;1802
3;-200;1803
53;-232;1804
59;-240;1805
61;-242;1806
62;-248;1807
62;-240;1808
62;-248;1809
61;-232;1810
57;-216;1811
45;-194;1812
39;-168;1813
8;-180;1814
43;-178;1815
4;-170;1816
42;-192;1817
49;-194;1818
41;-176;1819
3;-178;1820
32;-176;1821
38;-194;1822
1;-196;1823
44;-194;1824
46;-204;1825
42;-166;1826
2;-170;1827
5;-172;1828
42;-212;1829
47;-198;1830
3;-214;1831
56;-220;1832
55;-206;1833
54;-206;1834
51;-198;1835
48;-192;1836
48;-188;1837
1;-190;1838
30;-162;1839
17;-168;1840
18;-172;1841
32;-182;1842
15;-178;1843
1;-174;1844
35;-184;1845
1;-192;1846
50;-218;1847
52;-212;1848
47;-202;1849
1;-200;1850
3;-196;1851
50;-212;1852
53;-202;1853
52;-236;1854
2;-236;1855
53;-224;1856
54;-244;1857
62;-244;1858
60;-240;1859
61;-234;1860
59;-232;1861
56;-214;1862
51;-182;1863
